shipment_id,order_id,order_date,delivery_month,customer_region,supplier_id,supplier_name,reliability_score,reliability_band,warehouse_id,warehouse_name,city,overload_risk_band,product_id,product_name,category,order_quantity,order_value_eur,priority,shipment_status,promised_delivery_date,actual_delivery_date,delay_days,late_delivery_flag,delay_reason,stockout_risk_flag,warehouse_overload_flag
SHP-010424,ORD-010424,2025-03-30,2025-04,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0085,Valve 0085,Mechanical,20,6798.6,standard,delivered,2025-04-05,2025-04-05,0.0,False,,False,False
SHP-010425,ORD-010425,2025-10-03,2025-10,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0158,Rubber Seal 0158,Raw Materials,126,49119.84,standard,delivered,2025-10-12,2025-10-12,0.0,False,,False,True
SHP-010426,ORD-010426,2025-10-27,2025-11,DE-North,SUP-008,Hanseatic Materials,0.604,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0074,Sensor 0074,Electronics,24,8425.44,standard,delivered,2025-11-05,2025-11-06,1.0,True,,False,False
SHP-010427,ORD-010427,2025-11-27,2025-12,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0107,Gear 0107,Mechanical,158,17757.62,standard,delivered,2025-12-02,2025-11-30,-2.0,False,,False,False
SHP-010428,ORD-010428,2025-11-20,2025-12,DE-North,SUP-012,Bavaria Textile Group,0.813,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0176,Bracket 0176,Mechanical,18,656.64,standard,delivered,2025-12-03,2025-12-03,0.0,False,,False,False
SHP-010429,ORD-010429,2025-12-11,2025-12,DE-East,SUP-010,Black Forest Plastics,0.829,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0027,Rubber Seal 0027,Raw Materials,202,14669.24,standard,in_transit,2025-12-18,,,,,False,False
SHP-010430,ORD-010430,2025-01-29,2025-02,DE-West,SUP-019,Danube Tools,0.652,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0016,Plastic Resin 0016,Raw Materials,402,131244.96,standard,delivered,2025-02-08,2025-02-12,4.0,True,carrier_delay,False,True
SHP-010431,ORD-010431,2025-11-06,2025-11,DE-Central,SUP-003,Alpine Industrial Parts,0.922,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0173,Plastic Resin 0173,Raw Materials,206,16356.4,standard,delivered,2025-11-10,2025-11-08,-2.0,False,,False,False
SHP-010432,ORD-010432,2025-11-03,2025-11,DE-Central,SUP-009,Ruhr Mechanical,0.965,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0044,Bracket 0044,Mechanical,109,31388.73,standard,delivered,2025-11-13,2025-11-13,0.0,False,,False,False
SHP-010433,ORD-010433,2025-09-29,2025-10,DE-South,SUP-011,Saxon Metals,0.611,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0122,Gear 0122,Mechanical,218,47360.5,standard,delivered,2025-10-10,2025-10-12,2.0,True,carrier_delay,True,False
SHP-010434,ORD-010434,2025-09-26,2025-10,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0030,Sensor 0030,Electronics,27,8234.46,critical,delivered,2025-10-09,2025-10-12,3.0,True,supplier_late_dispatch,False,False
SHP-010435,ORD-010435,2025-09-01,2025-09,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0075,Rubber Seal 0075,Raw Materials,241,6246.72,standard,delivered,2025-09-14,2025-09-13,-1.0,False,,False,False
SHP-010436,ORD-010436,2025-11-08,2025-11,DE-South,SUP-019,Danube Tools,0.652,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0084,Steel Sheet 0084,Raw Materials,274,105772.22,expedited,delivered,2025-11-17,2025-11-23,6.0,True,carrier_delay,False,True
SHP-010437,ORD-010437,2025-12-21,2026-01,DE-North,SUP-012,Bavaria Textile Group,0.813,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0097,Foam Insert 0097,Packaging,753,237804.93,expedited,delivered,2026-01-02,2026-01-03,1.0,True,inventory_shortage,True,False
SHP-010438,ORD-010438,2025-12-12,2025-12,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0167,Strap 0167,Textiles,38,10768.06,expedited,delivered,2025-12-29,2025-12-27,-2.0,False,,False,False
SHP-010439,ORD-010439,2025-10-31,2025-11,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0156,Carton 0156,Packaging,1128,143075.52,standard,delivered,2025-11-04,2025-11-03,-1.0,False,,True,False
SHP-010440,ORD-010440,2025-12-26,2026-01,DE-Central,SUP-005,Main River Electronics,0.945,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0162,Foam Insert 0162,Packaging,672,291842.88,expedited,delivered,2026-01-08,2026-01-08,0.0,False,,False,True
SHP-010441,ORD-010441,2025-09-13,2025-09,DE-South,SUP-019,Danube Tools,0.652,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0046,Carton 0046,Packaging,334,125634.1,standard,delivered,2025-09-20,2025-09-21,1.0,True,supplier_late_dispatch,False,False
SHP-010442,ORD-010442,2025-05-31,2025-06,DE-South,SUP-013,Rhine Components,0.887,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0087,Strap 0087,Textiles,187,56502.05,standard,delivered,2025-06-07,2025-06-05,-2.0,False,,False,False
SHP-010443,ORD-010443,2025-12-24,2026-01,DE-West,SUP-023,Saxon Metals,0.93,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0060,Safety Vest 0060,Textiles,297,34817.31,standard,delivered,2026-01-04,2026-01-03,-1.0,False,,False,False
SHP-010444,ORD-010444,2025-10-02,2025-10,DE-North,SUP-019,Danube Tools,0.652,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0084,Steel Sheet 0084,Raw Materials,421,162518.63,expedited,delivered,2025-10-08,2025-10-08,0.0,False,,False,False
SHP-010445,ORD-010445,2025-07-15,2025-07,DE-East,SUP-014,Baltic Packaging,0.868,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0104,Gear 0104,Mechanical,48,15326.88,standard,delivered,2025-07-23,2025-07-24,1.0,True,,False,False
SHP-010446,ORD-010446,2025-03-28,2025-04,DE-West,SUP-003,Alpine Industrial Parts,0.922,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0173,Plastic Resin 0173,Raw Materials,101,8019.4,standard,delivered,2025-04-04,2025-04-04,0.0,False,,False,False
SHP-010447,ORD-010447,2025-11-24,2025-12,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0154,Aluminium Rod 0154,Raw Materials,277,52358.54,expedited,delivered,2025-12-07,2025-12-07,0.0,False,,False,True
SHP-010448,ORD-010448,2025-11-13,2025-11,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0106,Strap 0106,Textiles,136,20047.76,critical,in_transit,2025-11-24,,,,,False,True
SHP-010449,ORD-010449,2025-10-25,2025-11,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0130,Controller 0130,Electronics,20,2212.0,standard,delivered,2025-11-04,2025-11-02,-2.0,False,,False,True
SHP-010450,ORD-010450,2025-07-14,2025-07,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0017,Cover Sheet 0017,Textiles,279,24697.08,critical,delivered,2025-07-27,2025-07-27,0.0,False,,False,False
SHP-010451,ORD-010451,2025-10-09,2025-10,DE-West,SUP-023,Saxon Metals,0.93,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0033,Valve 0033,Mechanical,139,13163.3,standard,delivered,2025-10-23,2025-10-23,0.0,False,,False,False
SHP-010452,ORD-010452,2025-02-20,2025-03,DE-West,SUP-018,Elbe Manufacturing,0.745,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0039,Bearing 0039,Mechanical,79,23834.3,standard,delivered,2025-03-01,2025-03-01,0.0,False,,False,False
SHP-010453,ORD-010453,2025-01-27,2025-02,DE-West,SUP-003,Alpine Industrial Parts,0.922,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0061,Controller 0061,Electronics,14,2325.68,standard,delivered,2025-02-03,2025-02-01,-2.0,False,,False,False
SHP-010454,ORD-010454,2025-03-31,NaT,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0178,Foam Insert 0178,Packaging,203,78055.53,standard,delivered,,2025-04-13,1.0,True,,False,False
SHP-010455,ORD-010455,2025-10-03,2025-10,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0081,Steel Sheet 0081,Raw Materials,358,23370.24,standard,in_transit,2025-10-15,,,,,False,True
SHP-010456,ORD-010456,2025-01-25,2025-02,DE-Central,SUP-023,Saxon Metals,0.93,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0052,Safety Vest 0052,Textiles,278,34091.14,standard,delivered,2025-02-06,2025-02-04,-2.0,False,,True,False
SHP-010457,ORD-010457,2025-07-29,2025-08,DE-West,SUP-012,Bavaria Textile Group,0.813,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0148,Work Gloves 0148,Textiles,143,12478.18,standard,delivered,2025-08-12,2025-08-11,-1.0,False,,False,True
SHP-010458,ORD-010458,2025-09-25,2025-10,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0042,Label Roll 0042,Packaging,1084,248420.28,expedited,delivered,2025-10-03,2025-10-10,7.0,True,supplier_late_dispatch,True,False
SHP-010459,ORD-010459,2025-12-18,2025-12,DE-West,SUP-005,Main River Electronics,0.945,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0162,Foam Insert 0162,Packaging,841,365237.89,standard,in_transit,2025-12-27,,,,,True,False
SHP-010460,ORD-010460,2025-11-27,2025-12,DE-East,SUP-007,Danube Tools,0.771,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0036,Work Gloves 0036,Textiles,156,5648.76,expedited,delivered,2025-12-05,2025-12-06,1.0,True,,False,False
SHP-010461,ORD-010461,2025-10-17,2025-10,DE-North,SUP-011,Saxon Metals,0.611,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0159,Gear 0159,Mechanical,105,21715.05,standard,delivered,2025-10-27,2025-10-28,1.0,True,,False,False
SHP-010462,ORD-010462,2025-09-12,2025-09,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0086,Plastic Resin 0086,Raw Materials,274,60688.26,standard,delivered,2025-09-21,2025-09-24,3.0,True,supplier_late_dispatch,False,False
SHP-010463,ORD-010463,2025-09-12,2025-09,DE-North,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0052,Safety Vest 0052,Textiles,285,34949.55,expedited,delivered,2025-09-22,2025-09-22,0.0,False,,True,False
SHP-010464,ORD-010464,2025-11-13,2025-11,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0077,Rubber Seal 0077,Raw Materials,46,17220.1,standard,delivered,2025-11-20,2025-11-20,0.0,False,,False,False
SHP-010465,ORD-010465,2025-06-13,2025-06,DE-South,SUP-015,Alpine Industrial Parts,0.925,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0141,Foam Insert 0141,Packaging,684,160890.48,expedited,delivered,2025-06-22,2025-06-21,-1.0,False,,True,True
SHP-010466,ORD-010466,2025-09-15,2025-09,DE-North,SUP-002,Baltic Packaging,0.954,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0028,Steel Sheet 0028,Raw Materials,116,39146.52,expedited,delivered,2025-09-27,2025-09-27,0.0,False,,False,False
SHP-010467,ORD-010467,2025-12-15,2025-12,DE-North,SUP-022,Black Forest Plastics,0.971,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0010,Label Roll 0010,Packaging,668,121342.2,standard,delivered,2025-12-25,2025-12-23,-2.0,False,,False,True
SHP-010468,ORD-010468,2025-04-14,2025-04,DE-Central,SUP-024,Bavaria Textile Group,0.894,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0019,Sensor 0019,Electronics,146,4461.76,standard,delivered,2025-04-29,2025-04-27,-2.0,False,,False,False
SHP-010469,ORD-010469,2025-11-24,2025-12,DE-West,SUP-018,Elbe Manufacturing,0.745,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0009,Rubber Seal 0009,Raw Materials,394,171031.46,expedited,delivered,2025-12-02,2025-12-03,1.0,True,inventory_shortage,False,False
SHP-010470,ORD-010470,2025-12-12,2025-12,DE-East,SUP-006,Elbe Manufacturing,0.939,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0004,Bracket 0004,Mechanical,58,4160.92,standard,delivered,2025-12-21,2025-12-21,0.0,False,,False,True
SHP-010471,ORD-010471,2025-09-05,2025-09,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0103,Aluminium Rod 0103,Raw Materials,301,2754.15,standard,delivered,2025-09-11,2025-09-14,3.0,True,supplier_late_dispatch,False,False
SHP-010472,ORD-010472,2025-08-19,2025-09,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0154,Aluminium Rod 0154,Raw Materials,272,51413.44,critical,delivered,2025-09-03,2025-09-06,3.0,True,supplier_late_dispatch,False,False
SHP-010473,ORD-010473,2025-06-29,2025-07,DE-North,SUP-024,Bavaria Textile Group,0.894,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0019,Sensor 0019,Electronics,122,3728.32,standard,delivered,2025-07-10,2025-07-08,-2.0,False,,False,False
SHP-010474,ORD-010474,2025-12-09,2025-12,DE-Central,SUP-024,Bavaria Textile Group,0.894,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0068,Rubber Seal 0068,Raw Materials,340,121686.0,standard,delivered,2025-12-20,2025-12-22,2.0,True,warehouse_capacity_constraint,False,False
SHP-010475,ORD-010475,2025-10-14,2025-10,DE-East,SUP-015,Alpine Industrial Parts,0.925,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0115,Aluminium Rod 0115,Raw Materials,84,13488.72,standard,delivered,2025-10-20,2025-10-20,0.0,False,,False,False
SHP-010476,ORD-010476,2025-01-24,2025-02,DE-West,SUP-024,Bavaria Textile Group,0.894,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0068,Rubber Seal 0068,Raw Materials,26,9305.4,standard,delivered,2025-02-05,2025-02-05,0.0,False,,False,False
SHP-010477,ORD-010477,2025-04-29,2025-05,DE-North,SUP-022,Black Forest Plastics,0.971,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0034,Label Roll 0034,Packaging,972,175173.84,expedited,delivered,2025-05-07,2025-05-07,0.0,False,,True,False
SHP-010478,ORD-010478,2025-05-19,2025-05,DE-South,SUP-005,Main River Electronics,0.945,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0162,Foam Insert 0162,Packaging,678,294448.62,expedited,delivered,2025-05-31,2025-05-30,-1.0,False,,True,False
SHP-010479,ORD-010479,2025-06-27,2025-07,DE-North,SUP-007,Danube Tools,0.771,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0149,Cover Sheet 0149,Textiles,300,102852.0,standard,delivered,2025-07-04,2025-07-05,1.0,True,,False,False
SHP-010480,ORD-010480,2025-10-12,2025-10,DE-Central,SUP-017,Main River Electronics,0.811,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0172,Gear 0172,Mechanical,320,21920.0,expedited,delivered,2025-10-23,2025-10-23,0.0,False,,False,True
SHP-010481,ORD-010481,2025-01-15,2025-01,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0006,Valve 0006,Mechanical,115,12698.3,standard,delivered,2025-01-24,2025-01-24,0.0,False,,False,False
SHP-010482,ORD-010482,2025-03-26,2025-04,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0158,Rubber Seal 0158,Raw Materials,93,36255.12,standard,delivered,2025-04-01,2025-04-02,1.0,True,,False,True
SHP-010483,ORD-010483,2025-08-27,2025-09,DE-Central,SUP-019,Danube Tools,0.652,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0066,Bracket 0066,Mechanical,282,55116.9,expedited,delivered,2025-09-04,2025-09-04,0.0,False,,False,True
SHP-010484,ORD-010484,2025-06-21,2025-06,DE-East,SUP-001,Rhine Components,0.724,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0002,Gear 0002,Mechanical,219,16232.28,critical,delivered,2025-06-27,2025-06-27,0.0,False,,False,False
SHP-010485,ORD-010485,2025-07-02,2025-07,DE-East,SUP-006,Elbe Manufacturing,0.939,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0004,Bracket 0004,Mechanical,66,4734.84,standard,delivered,2025-07-11,2025-07-17,6.0,True,customs_documentation,False,True
SHP-010486,ORD-010486,2025-12-28,2026-01,DE-South,SUP-018,Elbe Manufacturing,0.745,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0134,Plastic Resin 0134,Raw Materials,462,89313.84,standard,delivered,2026-01-06,2026-01-12,6.0,True,warehouse_capacity_constraint,False,True
SHP-010487,ORD-010487,2025-03-06,2025-03,DE-East,SUP-001,Rhine Components,0.724,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0121,Foam Insert 0121,Packaging,637,31410.47,standard,delivered,2025-03-16,2025-03-16,0.0,False,,False,False
SHP-010488,ORD-010488,2025-10-03,2025-10,DE-North,SUP-008,Hanseatic Materials,0.604,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0113,Bracket 0113,Mechanical,22,4049.54,standard,in_transit,2025-10-14,,,,,False,False
SHP-010489,ORD-010489,2025-02-24,2025-03,DE-Central,SUP-001,Rhine Components,0.724,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0002,Gear 0002,Mechanical,68,5040.16,standard,delivered,2025-03-06,2025-03-06,0.0,False,,False,False
SHP-010490,ORD-010490,2025-12-15,2025-12,DE-North,SUP-012,Bavaria Textile Group,0.813,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0176,Bracket 0176,Mechanical,152,5544.96,standard,delivered,2025-12-30,2025-12-28,-2.0,False,,False,False
SHP-010491,ORD-010491,2025-11-02,2025-11,DE-East,SUP-022,Black Forest Plastics,0.971,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0010,Label Roll 0010,Packaging,648,117709.2,standard,delivered,2025-11-10,2025-11-09,-1.0,False,,False,False
SHP-010492,ORD-010492,2025-11-10,2025-11,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0045,Cover Sheet 0045,Textiles,101,25647.94,standard,delivered,2025-11-22,2025-12-02,10.0,True,customs_documentation,False,False
SHP-010493,ORD-010493,2025-06-15,NaT,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0177,Gear 0177,Mechanical,269,83852.68,standard,delivered,,2025-06-21,0.0,False,,False,False
SHP-010494,ORD-010494,2025-05-29,2025-06,DE-East,SUP-020,Hanseatic Materials,0.846,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0155,Plastic Resin 0155,Raw Materials,98,17127.46,standard,in_transit,2025-06-08,,,,,False,False
SHP-010495,ORD-010495,2025-07-25,2025-08,DE-Central,SUP-023,Saxon Metals,0.93,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0033,Valve 0033,Mechanical,332,31440.4,standard,delivered,2025-08-07,2025-08-09,2.0,True,carrier_delay,False,False
SHP-010496,ORD-010496,2025-07-05,2025-07,DE-North,SUP-020,Hanseatic Materials,0.846,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0071,Controller 0071,Electronics,112,49596.96,standard,delivered,2025-07-14,2025-07-14,0.0,False,,False,False
SHP-010497,ORD-010497,2025-05-31,2025-06,DE-South,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0174,Plastic Resin 0174,Raw Materials,268,60490.28,expedited,delivered,2025-06-08,2025-06-08,0.0,False,,True,False
SHP-010498,ORD-010498,2025-10-25,2025-11,DE-South,SUP-016,Nordic Freight Supplies,0.901,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0093,Strap 0093,Textiles,181,68108.49,standard,delivered,2025-11-07,2025-11-10,3.0,True,warehouse_capacity_constraint,True,True
SHP-010499,ORD-010499,2025-01-18,2025-01,DE-West,SUP-022,Black Forest Plastics,0.971,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0067,Gear 0067,Mechanical,209,41958.84,standard,delivered,2025-01-27,2025-01-26,-1.0,False,,False,False
SHP-010500,ORD-010500,2025-03-08,2025-03,DE-North,SUP-024,Bavaria Textile Group,0.894,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0019,Sensor 0019,Electronics,9,275.04,expedited,delivered,2025-03-21,2025-03-21,0.0,False,,False,False
SHP-010501,ORD-010501,2025-12-10,2025-12,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0022,Scanner 0022,Electronics,106,38613.68,standard,delivered,2025-12-21,2025-12-21,0.0,False,,True,False
SHP-010502,ORD-010502,2025-11-15,2025-11,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0044,Bracket 0044,Mechanical,226,65081.22,standard,delivered,2025-11-23,2025-11-23,0.0,False,,False,False
SHP-010503,ORD-010503,2025-06-02,2025-06,DE-South,SUP-022,Black Forest Plastics,0.971,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0034,Label Roll 0034,Packaging,938,169046.36,standard,delivered,2025-06-11,2025-06-12,1.0,True,,True,False
